customer_id,first_name,last_name,phone,email,street,city,state_zip
1375,Carlena,Salinas,NULL,carlena.salinas@gmail.com,1 Wagon Street,Jamaica,"NY,11432"
1223,Bronwyn,Vargas,NULL,bronwyn.vargas@msn.com,35 James Street,New Windsor,"NY,12553"
672,Elma,Molina,NULL,elma.molina@msn.com,8565 Devon Ave.,New Rochelle,"NY,10801"
174,Babara,Ochoa,NULL,babara.ochoa@aol.com,872 Smith Store St.,Scarsdale,"NY,10583"
230,Chelsey,Hardin,NULL,chelsey.hardin@hotmail.com,13 Brickyard Street,Deer Park,"NY,11729"
642,Yang,Roth,NULL,yang.roth@aol.com,234 E. Shub Farm Ave.,Webster,"NY,14580"
372,Collene,Roman,NULL,collene.roman@aol.com,30 North Argyle Dr.,Wappingers Falls,"NY,12590"
1329,Sharyn,Brewer,NULL,sharyn.brewer@aol.com,70 Columbia Ave.,Hollis,"NY,11423"
345,Mi,Gray,(229) 813-2130,mi.gray@aol.com,27 Roehampton Dr.,Albany,"NY,12203"
150,Weldon,Michael,NULL,weldon.michael@hotmail.com,9952 Nut Swamp St.,Huntington,"NY,11743"
439,Sunshine,Rosario,NULL,sunshine.rosario@aol.com,1 Chestnut Lane,Jamaica,"NY,11432"
852,Lezlie,Thompson,NULL,lezlie.thompson@yahoo.com,73 Vernon St.,Freeport,"NY,11520"
219,Darcie,Morgan,(442) 618-7068,darcie.morgan@aol.com,476 East Adams Ave.,Oceanside,"NY,11572"
888,Coleen,Navarro,NULL,coleen.navarro@aol.com,990 Broad Rd.,Webster,"NY,14580"
570,Marissa,Summers,NULL,marissa.summers@msn.com,81 Carpenter St.,Saint Albans,"NY,11412"
34,Brittney,Woodward,NULL,brittney.woodward@aol.com,960 River St.,East Northport,"NY,11731"
1181,Agustina,Lawrence,NULL,agustina.lawrence@yahoo.com,9347 Delaware Ave.,Brooklyn,"NY,11201"
320,Aron,Wiggins,(442) 497-3353,aron.wiggins@aol.com,6 Bradford St.,Oceanside,"NY,11572"
1242,Chauncey,Donaldson,NULL,chauncey.donaldson@aol.com,7412 Golf Ave.,Franklin Square,"NY,11010"
711,Jovita,Bishop,NULL,jovita.bishop@aol.com,8123 Wild Horse St.,Staten Island,"NY,10301"
764,Terrell,Mathis,NULL,terrell.mathis@aol.com,9320 Center Ave.,Selden,"NY,11784"
1169,Beatris,Joyner,NULL,beatris.joyner@gmail.com,7463 Gonzales Rd.,Spring Valley,"NY,10977"
1073,Leeanne,Cross,NULL,leeanne.cross@yahoo.com,424 Newcastle Road,Bayside,"NY,11361"
1368,Veronique,Fulton,NULL,veronique.fulton@yahoo.com,81 Hilldale Ave.,Ballston Spa,"NY,12020"
1400,Shayla,Hart,NULL,shayla.hart@msn.com,9092 Aspen St.,Woodhaven,"NY,11421"
1141,Mallie,Osborn,NULL,mallie.osborn@gmail.com,9022 Bridgeton St.,Newburgh,"NY,12550"
143,Janae,Doyle,NULL,janae.doyle@gmail.com,760 Rose Ave.,Jackson Heights,"NY,11372"
317,Christia,Wilkins,NULL,christia.wilkins@msn.com,7062 Willow Court,Woodside,"NY,11377"
1323,Ebony,Cotton,NULL,ebony.cotton@yahoo.com,8979 Miller St.,West Babylon,"NY,11704"
1431,Mark,Benton,NULL,mark.benton@aol.com,83 Eagle St.,East Elmhurst,"NY,11369"
833,Leone,Emerson,NULL,leone.emerson@msn.com,460 Smith Store Ave.,Whitestone,"NY,11357"
1354,Alexandria,Zamora,NULL,alexandria.zamora@yahoo.com,95 Cherry Circle,Schenectady,"NY,12302"
285,Leola,Gould,NULL,leola.gould@gmail.com,8 Kirkland St.,Astoria,"NY,11102"
605,Renita,Henry,NULL,renita.henry@msn.com,474 Woodland Ave.,New Rochelle,"NY,10801"
266,Myung,Hooper,NULL,myung.hooper@gmail.com,951 Mill Road,Elmont,"NY,11003"
8,Jacquline,Duncan,NULL,jacquline.duncan@yahoo.com,15 Brown St.,Jackson Heights,"NY,11372"
1120,Karole,Alvarez,NULL,karole.alvarez@gmail.com,69 Woodland St.,East Northport,"NY,11731"
989,Loreen,Byers,NULL,loreen.byers@yahoo.com,83 S. Rockledge Circle,South Ozone Park,"NY,11420"
408,Edra,Fitzgerald,NULL,edra.fitzgerald@msn.com,8892 Birchwood St.,Central Islip,"NY,11722"
262,Rubin,Decker,(716) 950-9835,rubin.decker@gmail.com,9875 Shady Ave.,Buffalo,"NY,14215"
1250,Neoma,Daugherty,NULL,neoma.daugherty@gmail.com,80 Spring Street,Mount Vernon,"NY,10550"
815,Leanna,Manning,NULL,leanna.manning@yahoo.com,39 E. Stillwater Ave.,Hicksville,"NY,11801"
718,Luciana,Mcgee,NULL,luciana.mcgee@msn.com,8002 Cross St.,Selden,"NY,11784"
690,Yevette,Elliott,NULL,yevette.elliott@aol.com,182 Euclid Street,Jackson Heights,"NY,11372"
209,Jutta,Everett,NULL,jutta.everett@gmail.com,27 Taylor Ave.,Selden,"NY,11784"
1180,Myrtle,Gardner,NULL,myrtle.gardner@aol.com,303 Creekside Street,Farmingdale,"NY,11735"
100,Kellie,Franco,NULL,kellie.franco@yahoo.com,444 South Walnut Rd.,Commack,"NY,11725"
720,Devin,Shaffer,(507) 557-2191,devin.shaffer@gmail.com,382 Third Ave.,Rochester,"NY,14606"
925,Bryce,Monroe,NULL,bryce.monroe@aol.com,52 Cooper Lane,Kingston,"NY,12401"
545,Tajuana,Rollins,NULL,tajuana.rollins@msn.com,724 N. Glen Creek Street,Oswego,"NY,13126"
27,Santos,Valencia,NULL,santos.valencia@yahoo.com,7479 Carpenter Street,Sunnyside,"NY,11104"
452,Cassandra,Nichols,NULL,cassandra.nichols@yahoo.com,4 Glenwood Circle,Hicksville,"NY,11801"
976,Ayanna,Cherry,NULL,ayanna.cherry@yahoo.com,8829 Galvin Rd.,Smithtown,"NY,11787"
876,Onita,Macdonald,NULL,onita.macdonald@yahoo.com,94 Wood St.,Glen Cove,"NY,11542"
1420,Kelsey,Noble,NULL,kelsey.noble@hotmail.com,36 Pearl Court,Mount Vernon,"NY,10550"
474,Lavern,Orr,NULL,lavern.orr@hotmail.com,913 N. Young Street,Webster,"NY,14580"
786,Wallace,Lane,NULL,wallace.lane@aol.com,901 Liberty St.,South Richmond Hill,"NY,11419"
1059,Season,Harvey,NULL,season.harvey@yahoo.com,388 Arnold Court,East Northport,"NY,11731"
1195,Chantell,Bridges,(716) 941-6072,chantell.bridges@yahoo.com,8478 N. Wrangler Dr.,Buffalo,"NY,14215"
268,Trinity,Riddle,NULL,trinity.riddle@aol.com,23 Oakland Lane,Ballston Spa,"NY,12020"
659,Antonetta,Rocha,NULL,antonetta.rocha@yahoo.com,9858 Newcastle St.,Port Chester,"NY,10573"
714,Senaida,Thompson,NULL,senaida.thompson@msn.com,578 Golf Drive,Bronx,"NY,10451"
313,Melani,Jarvis,NULL,melani.jarvis@hotmail.com,8 Tunnel St.,Maspeth,"NY,11378"
838,Erna,Sloan,NULL,erna.sloan@aol.com,9449 Fifth Avenue,Howard Beach,"NY,11414"
639,Ronald,Parsons,NULL,ronald.parsons@msn.com,268 Pin Oak Rd.,Maspeth,"NY,11378"
453,Courtney,Wyatt,NULL,courtney.wyatt@gmail.com,369 Arrowhead St.,Garden City,"NY,11530"
1014,Ling,Newman,NULL,ling.newman@msn.com,832 Spring Road,South Richmond Hill,"NY,11419"
1016,Shenna,Benton,(212) 578-2912,shenna.benton@msn.com,57 Shadow Brook Road,New York,"NY,10002"
617,Jenna,Saunders,NULL,jenna.saunders@aol.com,4 Young St.,Yorktown Heights,"NY,10598"
296,Sophia,Mcmillan,NULL,sophia.mcmillan@msn.com,8541 S. Pleasant Street,Uniondale,"NY,11553"
674,Ira,Moore,NULL,ira.moore@gmail.com,1 Pineknoll Court,Saratoga Springs,"NY,12866"
17,Caren,Stephens,NULL,caren.stephens@msn.com,914 Brook St.,Scarsdale,"NY,10583"
635,Myrtie,James,NULL,myrtie.james@yahoo.com,566 North Livingston Ave.,Merrick,"NY,11566"
955,Delfina,Gilliam,NULL,delfina.gilliam@hotmail.com,9463 Bayberry Rd.,West Babylon,"NY,11704"
229,Molly,Langley,NULL,molly.langley@aol.com,63 Bridgeton Street,Holbrook,"NY,11741"
16,Emmitt,Sanchez,(212) 945-8823,emmitt.sanchez@hotmail.com,461 Squaw Creek Road,New York,"NY,10002"
387,Kaila,Walters,NULL,kaila.walters@msn.com,57 Gates Drive,Elmhurst,"NY,11373"
666,Brittni,Green,NULL,brittni.green@msn.com,842 El Dorado Lane,Floral Park,"NY,11001"
1075,Dann,Huff,NULL,dann.huff@gmail.com,475 S. Rockville St.,Huntington Station,"NY,11746"
472,Myron,Ruiz,NULL,myron.ruiz@gmail.com,45 Shadow Brook Lane,Amityville,"NY,11701"
1211,Brenton,Whitaker,NULL,brenton.whitaker@gmail.com,25 Elmwood Rd.,Niagara Falls,"NY,14304"
744,Laurel,Schultz,NULL,laurel.schultz@hotmail.com,812 E. 1st Lane,Mount Vernon,"NY,10550"
1317,Glady,Wells,NULL,glady.wells@gmail.com,627 Ramblewood Ave.,Syosset,"NY,11791"
83,Tiesha,Daniel,NULL,tiesha.daniel@yahoo.com,6 West Bohemia Lane,Scarsdale,"NY,10583"
513,Whitney,Cash,NULL,whitney.cash@gmail.com,8 Surrey Street,Hamburg,"NY,14075"
721,Erlinda,Osborne,NULL,erlinda.osborne@yahoo.com,148 Elm St.,West Islip,"NY,11795"
252,Eleni,Gordon,NULL,eleni.gordon@hotmail.com,583 W. San Carlos Street,Richmond Hill,"NY,11418"
1194,Leticia,Snyder,NULL,leticia.snyder@yahoo.com,173 Lyme Dr.,Pittsford,"NY,14534"
330,Sheba,Knapp,NULL,sheba.knapp@aol.com,86 Gates Street,Woodside,"NY,11377"
36,Bernita,Mcdaniel,NULL,bernita.mcdaniel@hotmail.com,2 Peg Shop Ave.,Liverpool,"NY,13090"
430,Kandi,Mcneil,NULL,kandi.mcneil@msn.com,402 Border Street,Massapequa Park,"NY,11762"
807,Nathalie,Knowles,NULL,nathalie.knowles@aol.com,4 Cactus Street,West Islip,"NY,11795"
559,Basilia,Thornton,(631) 592-9548,basilia.thornton@hotmail.com,9033 Pine Dr.,Brentwood,"NY,11717"
142,Nicholas,Vazquez,NULL,nicholas.vazquez@hotmail.com,9 Roosevelt Street,West Hempstead,"NY,11552"
327,Sharie,Alvarez,(212) 211-7621,sharie.alvarez@msn.com,987 West Leatherwood Dr.,New York,"NY,10002"
685,Laverne,Craft,NULL,laverne.craft@aol.com,829 N. Pierce Street,Forest Hills,"NY,11375"
324,Laureen,Paul,NULL,laureen.paul@yahoo.com,617 Squaw Creek Rd.,Bellmore,"NY,11710"
131,Tanesha,Hampton,NULL,tanesha.hampton@hotmail.com,19 Belmont Ave.,Syosset,"NY,11791"
412,Dexter,Roberts,NULL,dexter.roberts@gmail.com,84 Thatcher Court,Sunnyside,"NY,11104"
761,Rod,Hatfield,NULL,rod.hatfield@hotmail.com,7090 Bridge Dr.,Ronkonkoma,"NY,11779"
380,Alesia,Horne,NULL,alesia.horne@aol.com,9229 Amherst Lane,Selden,"NY,11784"
841,Manie,Maxwell,NULL,manie.maxwell@gmail.com,85 Brickell Ave.,Ronkonkoma,"NY,11779"
548,Dori,Alvarez,NULL,dori.alvarez@msn.com,8208 Brandywine St.,Kingston,"NY,12401"
1104,Khalilah,Robertson,NULL,khalilah.robertson@aol.com,22 Longbranch Rd.,Spring Valley,"NY,10977"
1215,Karl,Stephens,NULL,karl.stephens@gmail.com,208 Thatcher Rd.,Rockville Centre,"NY,11570"
94,Sharyn,Hopkins,NULL,sharyn.hopkins@hotmail.com,4 South Temple Ave.,Baldwinsville,"NY,13027"
1248,Bethany,Herring,NULL,bethany.herring@yahoo.com,7563 High Point Street,Port Jefferson Station,"NY,11776"
1094,Keitha,Black,NULL,keitha.black@yahoo.com,7670 Hilldale Ave.,Lindenhurst,"NY,11757"
942,Davis,Long,(717) 653-1755,davis.long@msn.com,929 Elmwood Dr.,Lancaster,"NY,14086"
1280,Jackeline,Colon,NULL,jackeline.colon@msn.com,9916 Cedarwood Drive,Wappingers Falls,"NY,12590"
860,Loni,Mullen,NULL,loni.mullen@msn.com,55 Thompson Avenue,South Ozone Park,"NY,11420"
645,Lewis,Garner,(631) 871-2512,lewis.garner@gmail.com,9550 East Greenrose St.,Brentwood,"NY,11717"
477,Arminda,Weber,NULL,arminda.weber@yahoo.com,6 Hill Field St.,Bellmore,"NY,11710"
1302,Verda,Gilbert,NULL,verda.gilbert@gmail.com,54 Hillcrest Drive,East Northport,"NY,11731"
1000,Shiloh,Reeves,NULL,shiloh.reeves@msn.com,818 Kirkland Lane,West Babylon,"NY,11704"
706,Lolita,O'neill,NULL,lolita.o'neill@aol.com,36 Prairie Dr.,Massapequa Park,"NY,11762"
270,Claudio,Wise,NULL,claudio.wise@hotmail.com,810 Oxford Ave.,Kingston,"NY,12401"
368,Alysha,Powers,NULL,alysha.powers@msn.com,39 West Marshall Ave.,Forest Hills,"NY,11375"
25,Regenia,Vaughan,NULL,regenia.vaughan@gmail.com,44 Stonybrook Street,Mahopac,"NY,10541"
656,Romana,Barnes,NULL,romana.barnes@yahoo.com,9776 Shipley Rd.,Floral Park,"NY,11001"
662,Loraine,Sykes,NULL,loraine.sykes@yahoo.com,9239 Windsor Ave.,Scarsdale,"NY,10583"
725,Carola,Mcpherson,NULL,carola.mcpherson@hotmail.com,578 Shirley Dr.,Rego Park,"NY,11374"
847,Lizette,Ellison,NULL,lizette.ellison@hotmail.com,865 Sunbeam Street,Port Washington,"NY,11050"
1284,Shanice,Spears,NULL,shanice.spears@msn.com,5 Piper Ave.,Brooklyn,"NY,11201"
608,Taisha,Vang,NULL,taisha.vang@yahoo.com,660 East Foster Lane,Shirley,"NY,11967"
432,Julius,Holt,NULL,julius.holt@aol.com,386 Lower River Street,East Meadow,"NY,11554"
865,Julia,Joyner,NULL,julia.joyner@msn.com,2 Valley View Dr.,Astoria,"NY,11102"
1007,Jimmy,Russell,NULL,jimmy.russell@hotmail.com,33 Iroquois Ave.,Howard Beach,"NY,11414"
1402,Sandee,Alvarado,NULL,sandee.alvarado@aol.com,69 Bowman Street,Depew,"NY,14043"
1340,Tona,Velasquez,NULL,tona.velasquez@msn.com,9166 Trout St.,Whitestone,"NY,11357"
462,Efren,Oliver,NULL,efren.oliver@gmail.com,9343 1st Rd.,Nanuet,"NY,10954"
341,Delana,Scott,NULL,delana.scott@yahoo.com,7372 Ridgeview St.,Mount Vernon,"NY,10550"
819,Yahaira,Robertson,NULL,yahaira.robertson@yahoo.com,142 Roehampton Dr.,Endicott,"NY,13760"
406,Kerrie,O'neill,NULL,kerrie.o'neill@gmail.com,69 Wellington Ave.,Shirley,"NY,11967"
445,Earline,Ballard,NULL,earline.ballard@hotmail.com,939 Lyme Road,Mount Vernon,"NY,10550"
80,Sarai,Mckee,(716) 912-8110,sarai.mckee@msn.com,641 Glenwood Avenue,Buffalo,"NY,14215"
950,Verna,Solis,(507) 115-1633,verna.solis@yahoo.com,7 Lincoln Lane,Rochester,"NY,14606"
199,Clelia,Workman,NULL,clelia.workman@yahoo.com,620 North Somerset St.,New Windsor,"NY,12553"
23,Kaylee,English,NULL,kaylee.english@msn.com,8786 Fulton Rd.,Hollis,"NY,11423"
592,Joni,Lee,NULL,joni.lee@gmail.com,8573 Proctor Street,Centereach,"NY,11720"
878,Melodie,Melton,NULL,melodie.melton@yahoo.com,12 S. 8th Road,Smithtown,"NY,11787"
1300,Clorinda,Donovan,NULL,clorinda.donovan@msn.com,9690 E. Morris Ave.,Jamestown,"NY,14701"
763,Han,Schneider,NULL,han.schneider@gmail.com,40 Holly Street,Elmhurst,"NY,11373"
814,Ghislaine,Compton,NULL,ghislaine.compton@aol.com,8930 Princess St.,Lindenhurst,"NY,11757"
505,Wilda,Petersen,NULL,wilda.petersen@aol.com,899 Helen St.,Jamaica,"NY,11432"
398,Suellen,Mercado,NULL,suellen.mercado@yahoo.com,3 Taylor Drive,Sunnyside,"NY,11104"
420,Vince,Schneider,NULL,vince.schneider@hotmail.com,473 Corona Ave.,Merrick,"NY,11566"
884,Willian,Hardin,NULL,willian.hardin@msn.com,836 West Street,Oswego,"NY,13126"
1334,Ashleigh,Finch,NULL,ashleigh.finch@yahoo.com,82 Hudson Court,Newburgh,"NY,12550"
11,Deshawn,Mendoza,NULL,deshawn.mendoza@yahoo.com,8790 Cobblestone Street,Monsey,"NY,10952"
416,Luke,Fuller,(516) 363-2253,luke.fuller@hotmail.com,576 Cleveland Lane,Hempstead,"NY,11550"
933,Lurline,Rivers,NULL,lurline.rivers@msn.com,69 Pine Street,Howard Beach,"NY,11414"
1130,Benny,Bender,NULL,benny.bender@aol.com,520 W. Hamilton St.,Elmont,"NY,11003"
1013,Alma,Peck,NULL,alma.peck@aol.com,298 South Bay Meadows Drive,Corona,"NY,11368"
429,Emmett,Casey,NULL,emmett.casey@yahoo.com,893 Logan St.,Valley Stream,"NY,11580"
1133,Dung,King,NULL,dung.king@aol.com,523 Prairie St.,West Islip,"NY,11795"
1151,Herminia,Reyes,NULL,herminia.reyes@gmail.com,782 Stonybrook Street,Centereach,"NY,11720"
375,Yan,Trevino,NULL,yan.trevino@gmail.com,796 Jefferson Rd.,Uniondale,"NY,11553"
994,Demarcus,Reese,NULL,demarcus.reese@gmail.com,8087 Armstrong Dr.,Yorktown Heights,"NY,10598"
168,Nettie,Mcdaniel,NULL,nettie.mcdaniel@hotmail.com,7004 E. Wakehurst St.,South Ozone Park,"NY,11420"
256,Erma,Salinas,NULL,erma.salinas@gmail.com,347 Sheffield St.,Merrick,"NY,11566"
535,Inge,Olsen,(562) 719-5041,inge.olsen@msn.com,295 Iroquois Rd.,Long Beach,"NY,11561"
1021,Nicolas,Carlson,NULL,nicolas.carlson@yahoo.com,7899 Spruce Street,Saint Albans,"NY,11412"
893,Letty,Cobb,NULL,letty.cobb@msn.com,8652 Wellington Street,Depew,"NY,14043"
1443,Lezlie,Lamb,NULL,lezlie.lamb@gmail.com,401 Brandywine Street,Central Islip,"NY,11722"
132,Boyd,Irwin,NULL,boyd.irwin@hotmail.com,221 Whitemarsh St.,Hamburg,"NY,14075"
467,Clare,Neal,NULL,clare.neal@msn.com,8922 Shady Ave.,Mahopac,"NY,10541"
204,Alpha,King,NULL,alpha.king@hotmail.com,14 Henry Smith St.,Rockville Centre,"NY,11570"
1019,Janie,Herrera,NULL,janie.herrera@gmail.com,652 Westport Street,Elmhurst,"NY,11373"
1351,Carman,Hardy,NULL,carman.hardy@yahoo.com,800 Whitemarsh St.,Jamestown,"NY,14701"
1432,Zona,Cameron,NULL,zona.cameron@aol.com,42 Bridle Court,East Northport,"NY,11731"
57,Pamala,Henry,NULL,pamala.henry@aol.com,197 Bridgeton Ave.,Bronx,"NY,10451"
436,Honey,Camacho,NULL,honey.camacho@gmail.com,934 2nd St.,Bayside,"NY,11361"
1121,Shasta,Combs,NULL,shasta.combs@yahoo.com,726 James Dr.,Yorktown Heights,"NY,10598"
392,Cyndi,Bush,NULL,cyndi.bush@gmail.com,18 Smoky Hollow Drive,Elmhurst,"NY,11373"
1183,Kim,Clark,NULL,kim.clark@msn.com,19 Liberty St.,Merrick,"NY,11566"
243,Natosha,Rowland,NULL,natosha.rowland@aol.com,51 Elmwood St.,Ballston Spa,"NY,12020"
361,Virgina,Berg,NULL,virgina.berg@yahoo.com,804 South Purple Finch Drive,Valley Stream,"NY,11580"
304,Jayme,Zamora,NULL,jayme.zamora@gmail.com,2 Ridge Lane,Springfield Gardens,"NY,11413"
155,Lory,Page,NULL,lory.page@hotmail.com,58 Summerhouse Street,Bay Shore,"NY,11706"
1359,Octavia,Donaldson,NULL,octavia.donaldson@hotmail.com,8095 Wayne Ave.,Levittown,"NY,11756"
1283,Mica,Barry,NULL,mica.barry@yahoo.com,3 SE. Sugar St.,Hopewell Junction,"NY,12533"
291,Boyce,Burks,NULL,boyce.burks@gmail.com,879 Harvey Dr.,Sunnyside,"NY,11104"
1188,Marcene,Curtis,(914) 361-6045,marcene.curtis@msn.com,7699 Illinois Lane,Yonkers,"NY,10701"
301,Annett,Garrett,NULL,annett.garrett@yahoo.com,19 Euclid Lane,Scarsdale,"NY,10583"
90,Marjorie,Logan,NULL,marjorie.logan@msn.com,95 Grandrose St.,Franklin Square,"NY,11010"
315,Justina,Jenkins,NULL,justina.jenkins@yahoo.com,8236 Creek St.,Baldwin,"NY,11510"
74,Georgeann,Waller,NULL,georgeann.waller@yahoo.com,9797 Bald Hill Ave.,North Tonawanda,"NY,14120"
184,Klara,Stanley,NULL,klara.stanley@aol.com,603 Mechanic St.,Webster,"NY,14580"
238,Cindi,Larson,NULL,cindi.larson@msn.com,896 Golden Star Rd.,Howard Beach,"NY,11414"
88,Titus,Bullock,NULL,titus.bullock@gmail.com,29 Oxford Avenue,Hollis,"NY,11423"
974,Marcell,Barrett,NULL,marcell.barrett@gmail.com,266 Elm Drive,Astoria,"NY,11102"
44,Onita,Johns,NULL,onita.johns@msn.com,32 Glen Creek Lane,Elmont,"NY,11003"
987,Louis,Powell,NULL,louis.powell@aol.com,368 Sugar Rd.,Staten Island,"NY,10301"
163,Margert,Stevens,NULL,margert.stevens@aol.com,502 North Poplar St.,Rome,"NY,13440"
689,Deirdre,Ryan,NULL,deirdre.ryan@yahoo.com,83 Jefferson Lane,Utica,"NY,13501"
379,Mina,Carrillo,NULL,mina.carrillo@aol.com,8659 Trenton Lane,Uniondale,"NY,11553"
1433,Nicola,Knight,NULL,nicola.knight@aol.com,25 SE. Miles Lane,Scarsdale,"NY,10583"
1115,Lina,Meadows,NULL,lina.meadows@aol.com,7020 Ashley Rd.,Glen Cove,"NY,11542"
670,Shawnda,Glover,NULL,shawnda.glover@gmail.com,138 Belmont Ave.,Liverpool,"NY,13090"
821,Cassidy,Clark,NULL,cassidy.clark@hotmail.com,9879 Old Kingston Road,Astoria,"NY,11102"
218,Casey,Gill,NULL,casey.gill@gmail.com,636 Prospect Avenue,Port Washington,"NY,11050"
28,Jeanice,Frost,NULL,jeanice.frost@hotmail.com,76 Devon Lane,Ossining,"NY,10562"
817,Zelda,Pratt,(717) 428-4018,zelda.pratt@gmail.com,74 Trusel Drive,Lancaster,"NY,14086"
1397,Dewayne,Herring,NULL,dewayne.herring@aol.com,9015 Willow Lane,Webster,"NY,14580"
509,Terra,Pickett,NULL,terra.pickett@aol.com,7822 Depot Avenue,Amsterdam,"NY,12010"
1053,Parthenia,Figueroa,NULL,parthenia.figueroa@msn.com,550 Theatre Dr.,Mahopac,"NY,10541"
754,Hue,May,NULL,hue.may@aol.com,19 S. Lawrence Dr.,Valley Stream,"NY,11580"
1205,Emmaline,Huber,NULL,emmaline.huber@gmail.com,7975 Harrison Rd.,Mount Vernon,"NY,10550"
651,Laure,Pena,NULL,laure.pena@yahoo.com,9849 West Elmwood St.,Wappingers Falls,"NY,12590"
914,Hortencia,O'neil,NULL,hortencia.o'neil@hotmail.com,1 Gulf Rd.,Rockville Centre,"NY,11570"
946,Angella,Bridges,NULL,angella.bridges@yahoo.com,8708 Sycamore St.,Pittsford,"NY,14534"
826,Shay,Stephenson,NULL,shay.stephenson@aol.com,9569 4th Lane,Smithtown,"NY,11787"
1176,Sheree,Blanchard,NULL,sheree.blanchard@gmail.com,41 Glenwood Ave.,Queensbury,"NY,12804"
148,Julee,Woodard,NULL,julee.woodard@yahoo.com,869 Summerhouse Dr.,Richmond Hill,"NY,11418"
1312,Tereasa,Bird,NULL,tereasa.bird@aol.com,7526 Vine Drive,Ronkonkoma,"NY,11779"
615,Jamika,Blanchard,NULL,jamika.blanchard@gmail.com,420 Cambridge Street,Fresh Meadows,"NY,11365"
710,Ezra,Silva,NULL,ezra.silva@msn.com,8629 Catherine Rd.,New Windsor,"NY,12553"
438,Katharine,Herrera,NULL,katharine.herrera@hotmail.com,395 SE. Branch St.,Queensbury,"NY,12804"
694,Lanie,Dunn,NULL,lanie.dunn@gmail.com,7583 Pilgrim Ave.,North Tonawanda,"NY,14120"
760,Marisa,Chambers,NULL,marisa.chambers@msn.com,15 E. Rock Creek Ave.,Amityville,"NY,11701"
1012,Josephine,Dale,NULL,josephine.dale@aol.com,8214 West Drive,Baldwinsville,"NY,13027"
1039,Bee,Baker,NULL,bee.baker@aol.com,307 E. Magnolia St.,Liverpool,"NY,13090"
948,Siobhan,Lang,NULL,siobhan.lang@gmail.com,3 Monroe Lane,Levittown,"NY,11756"
1158,Vito,Pickett,NULL,vito.pickett@hotmail.com,93 High Point Street,Canandaigua,"NY,14424"
693,Merlin,Foreman,(516) 150-1321,merlin.foreman@msn.com,8198 North Rockaway St.,Hempstead,"NY,11550"
1256,Nubia,Anderson,NULL,nubia.anderson@aol.com,584 NW. Hilldale Drive,Ronkonkoma,"NY,11779"
1089,Chere,Mcfadden,NULL,chere.mcfadden@yahoo.com,695 San Pablo Drive,Orchard Park,"NY,14127"
246,Dionne,Norris,NULL,dionne.norris@yahoo.com,9993 Greenview Circle,Niagara Falls,"NY,14304"
775,Kermit,Hyde,NULL,kermit.hyde@hotmail.com,87 SE. Carson St.,Patchogue,"NY,11772"
637,Kara,Higgins,NULL,kara.higgins@aol.com,758 Jennings Street,Ossining,"NY,10562"
1032,Vernon,Knowles,NULL,vernon.knowles@yahoo.com,5 Olive Lane,Huntington Station,"NY,11746"
1234,Joshua,Berg,NULL,joshua.berg@hotmail.com,16 East St.,Ossining,"NY,10562"
325,Berna,Moore,NULL,berna.moore@hotmail.com,7230 Lafayette Drive,Bronx,"NY,10451"
469,Micki,Rutledge,NULL,micki.rutledge@aol.com,9868 Marvon Street,Richmond Hill,"NY,11418"
171,Miriam,Baker,NULL,miriam.baker@hotmail.com,90 Studebaker St.,Uniondale,"NY,11553"
404,Augustus,Steele,NULL,augustus.steele@aol.com,7474 N. Orchard St.,Ballston Spa,"NY,12020"
753,Mandi,Gibbs,NULL,mandi.gibbs@gmail.com,80 Sycamore Drive,East Elmhurst,"NY,11369"
839,Carolann,Russell,NULL,carolann.russell@hotmail.com,9308 Selby Ave.,Glen Cove,"NY,11542"
575,Laurence,Christian,NULL,laurence.christian@gmail.com,2 Maple St.,Jamaica,"NY,11432"
1379,Dorine,Thornton,NULL,dorine.thornton@gmail.com,8730 N. Atlantic Street,Sunnyside,"NY,11104"
702,Sharie,Whitaker,NULL,sharie.whitaker@hotmail.com,7 Bayport Lane,Merrick,"NY,11566"
1364,Grisel,Maynard,NULL,grisel.maynard@msn.com,353 North Arch St.,Ballston Spa,"NY,12020"
1132,Parthenia,Holman,NULL,parthenia.holman@gmail.com,17 Orange Court,Ithaca,"NY,14850"
1338,Inez,Snider,NULL,inez.snider@gmail.com,837 Catherine Lane,Ronkonkoma,"NY,11779"
22,Adelle,Larsen,NULL,adelle.larsen@gmail.com,683 West Kirkland Dr.,East Northport,"NY,11731"
419,Krystin,Marshall,NULL,krystin.marshall@hotmail.com,10 Old Proctor Lane,Poughkeepsie,"NY,12601"
661,Trena,Hudson,NULL,trena.hudson@hotmail.com,135 Grand Ave.,Monroe,"NY,10950"
1157,Anton,Barton,(716) 472-3707,anton.barton@msn.com,7284 East Indian Spring Rd.,Buffalo,"NY,14215"
129,Walton,Dejesus,NULL,walton.dejesus@yahoo.com,15 Washington Rd.,Lockport,"NY,14094"
331,Aleta,Mack,NULL,aleta.mack@yahoo.com,8869 W. Edgemont Lane,Bay Shore,"NY,11706"
112,Yuk,Vega,NULL,yuk.vega@yahoo.com,413 Wood St.,West Hempstead,"NY,11552"
1380,Eliz,Lynch,NULL,eliz.lynch@hotmail.com,717 West Deerfield Ave.,Uniondale,"NY,11553"
520,Andreas,Herman,NULL,andreas.herman@msn.com,456 Rock Creek Street,Mount Vernon,"NY,10550"
